halo_subs_idx,host_id,R_vir_host_kpc,r_gal_kpc,mpeak,vpeak,r_acc_kpc,M_V,r_half_kpc,mu_V,M_star,base_survival,f_wdm,weight,cosmo
222,23,278.48857142857145,202.71104749251717,36380000.0,10.77,10.177142857142858,-0.3099302542028539,0.029080235218020178,30.573508991842544,151.80011538827247,0.8580886859903347,0.5065343670312366,0.4346514094147797,WDM_8keV
223,23,278.48857142857145,151.7546583355156,146900000.0,17.09,13.265714285714285,-3.304253501978395,0.0014297818117566684,21.03754500945942,2393.3234759173174,0.3762581951337629,0.8052101815051834,0.3029669295964699,WDM_8keV
225,23,278.48857142857145,212.17227405472403,182400000.0,16.75,9.407142857142858,-3.6139903638512534,0.08979524903257355,29.717726103213522,3183.4361637316138,0.9714419230382134,0.8369113602955721,0.8130107812580577,WDM_8keV
226,23,278.48857142857145,231.21066813887842,59780000.0,11.31,11.13,-1.492987987240137,0.06813867443704055,31.23943008661821,451.3310317142602,0.6500568061039329,0.6274993993513994,0.40791025537450704,WDM_8keV
227,23,278.48857142857145,194.07234975330965,463300000.0,24.94,11.737142857142857,-7.162085116308286,0.21275349710586888,28.042748091937675,83586.09698562471,0.8279352262174003,0.9287105783733035,0.7689122027959937,WDM_8keV
228,23,278.48857142857145,141.60640046643869,50480000.0,11.63,12.17857142857143,-0.5207276482369885,0.006546717558298779,27.12484004656089,184.32789320211177,0.7752054336891367,0.5872964029539052,0.4552753627559521,WDM_8keV
230,23,278.48857142857145,118.24973486615934,102600000.0,15.69,12.488571428571431,-2.5350982053035223,0.009333513487701872,25.880577262611546,1178.526309320472,0.19796850742531635,0.7428262661309121,0.14705620718225748,WDM_8keV
232,23,278.48857142857145,218.42038011362428,77540000.0,15.13,9.991428571428571,-2.887212682506423,0.00240191768858099,22.581027590718342,1629.9904991373114,0.7919704523755147,0.6859201879980833,0.5432285215823401,WDM_8keV
233,23,278.48857142857145,223.23227127540406,69650000.0,12.55,10.137142857142859,-1.8076795637657765,0.00837149533717521,26.371785305506876,603.075694314104,0.8574930888357526,0.6623987630883565,0.5680023614016168,WDM_8keV
235,23,278.48857142857145,49.804128588799536,156200000.0,23.47,14.751428571428573,-5.821686583796462,0.033131490852160474,25.344967980710102,24320.61951878523,0.023882647381328392,0.814648749413265,0.019455968821877164,WDM_8keV
242,23,278.48857142857145,271.2239521961451,74720000.0,12.54,9.077142857142858,-0.7644961764479277,0.00948452760946239,27.68603201995782,230.72702726973185,0.851264032825998,0.6778994032501947,0.5770713798610982,WDM_8keV
243,23,278.48857142857145,258.39598586318033,37780000.0,13.15,8.811428571428571,-1.2195753852594295,0.08491514659221407,31.990800104035028,350.8570068499459,0.9600101796478606,0.5159411293250125,0.4953087362510253,WDM_8keV
246,23,278.48857142857145,112.21919239976992,46240000.0,12.65,9.881428571428572,-1.060794739117413,0.011499683972622347,27.808084459271097,303.12230563455,0.7048313544063727,0.565936066669551,0.39888948437811483,WDM_8keV
247,23,278.48857142857145,2.7378674853557317,42020000.0,15.4,11.000000000000002,-3.551337770873668,0.015735358736792545,25.998495142347736,3004.9351810686503,0.5940387686291935,0.5423598864492565,0.3221827991001855,WDM_8keV
248,23,278.48857142857145,278.04999733933784,42020000.0,11.46,8.718571428571428,-1.7266238713840814,0.01882369503496504,28.21235019034021,559.6925789320467,0.984365019877825,0.5423598864492565,0.5338801004055572,WDM_8keV
249,23,278.48857142857145,154.88609442069318,77260000.0,14.67,10.96,-2.1368951368248457,0.004283645868188085,24.587622335241992,816.6915360837053,0.31809792853664987,0.6851417097922609,0.2179421586389767,WDM_8keV
251,23,278.48857142857145,76.2767584363146,117000000.0,17.72,16.58142857142857,-4.073026174397497,0.016836712898299265,25.623710028077152,4858.592436533692,0.5149347723215894,0.7670751396166403,0.39499366237204603,WDM_8keV
253,23,278.48857142857145,24.594445199954873,118700000.0,17.02,15.06857142857143,-3.307816056169812,0.19359069731603112,31.69205603554336,2401.1894274439815,0.16600202632388528,0.7696393449611566,0.12776169080213973,WDM_8keV
255,23,278.48857142857145,205.23119516630436,106900000.0,12.0,10.538571428571428,-1.3243644528232803,0.0207774547445493,28.829046943297115,386.4077080548408,0.5581068713689574,0.7505801179041427,0.41890392131522425,WDM_8keV
257,23,278.48857142857145,171.37324047534761,49350000.0,11.35,8.872857142857145,-0.5064705043256001,0.009122914048098795,27.859647082370493,181.92324823514792,0.9793349807014344,0.5818120194832687,0.5697888628725095,WDM_8keV
258,23,278.48857142857145,128.53288152318262,43990000.0,12.25,9.801428571428572,-1.1588215471224759,0.005728890860102403,26.196980867149716,331.76351130548636,0.8093587727521971,0.5536769199891477,0.44812327246363304,WDM_8keV
259,23,278.48857142857145,56.52078902348003,306800000.0,23.84,15.641428571428571,-5.68640727601801,0.011402617232698468,23.164065124920043,21471.525959858718,0.016796496979757936,0.8961403266440808,0.015052018289916593,WDM_8keV
261,23,278.48857142857145,143.98409988747997,41450000.0,11.53,10.314285714285715,-0.6619026872545328,0.005792516277143477,26.71788329786162,209.92350786281517,0.7850479727482714,0.5389774785434446,0.4231231768875061,WDM_8keV
264,23,278.48857142857145,224.5842589937052,34970000.0,11.29,8.652857142857144,-0.7637495019117262,0.002540294975407691,24.826120914984465,230.56840792000506,0.9832226615122371,0.49668307210744156,0.4883500520855531,WDM_8keV
266,23,278.48857142857145,109.27265468187369,55830000.0,11.8,9.177142857142858,-0.9816915836942091,0.024815926666199344,29.557410572617712,281.823129674271,0.9832192693545103,0.6114226537193532,0.6011625348567382,WDM_8keV
268,23,278.48857142857145,49.52345558481487,157600000.0,17.72,18.38,-3.9720861032205717,0.058603951122241746,28.432998054995572,4427.2540233694845,0.13921188839272247,0.8159909644124448,0.11359564306725524,WDM_8keV
269,23,278.48857142857145,90.3260590238348,61190000.0,10.57,9.967142857142859,-0.10878396710690996,0.0035133936821289354,26.185299783800158,126.1286033859326,0.9187211602521516,0.6329205442552515,0.5814774967656079,WDM_8keV
270,23,278.48857142857145,77.05487840309019,426600000.0,30.47,18.752857142857145,-7.756457143342947,0.007715400489604644,20.2457848988684,144504.99434812044,0.017176995020231955,0.9230517991872594,0.015855256158055702,WDM_8keV
273,23,278.48857142857145,104.94693800162814,114800000.0,14.83,12.652857142857142,-3.3602889785046033,0.0012117770207233992,20.62227425532705,2520.087332954786,0.2425445688307476,0.7636707659979439,0.18522419666761805,WDM_8keV
281,23,278.48857142857145,232.0455818170599,53290000.0,14.41,8.624285714285715,-1.8032560240213318,0.0007347894217291127,21.09300812403476,600.6236233675074,0.9674508094325783,0.6003302691783182,0.5807900048434416,WDM_8keV
284,23,278.48857142857145,257.65873213399453,83180000.0,11.66,10.951428571428572,-0.44987216127662144,0.019276696235502683,29.540740528397517,172.68271352395715,0.622698020858662,0.7008199322648054,0.4363991847995959,WDM_8keV
285,23,278.48857142857145,29.411159897742056,109700000.0,14.67,15.501428571428574,-2.3819097743062327,0.00546083538793162,24.86983532313196,1023.4435886757348,0.3218433834250466,0.7553825840287409,0.24311488662416453,WDM_8keV
